DateTime,Entries,UniqueIPs
1527561722,1597,1623
1527562922,1587,1613
1527564121,1609,1636
1527565321,1571,1598
1527566522,1572,1599
1527567721,1549,1576
1527568922,1538,1565
1527570122,1543,1570
1527570723,1502,1529
1527571322,1509,1536
1527572521,1490,1517
1527573122,1486,1513
1527573722,1490,1518
1527574922,1489,1517
1527576121,1485,1513
1527576721,1478,1506
1527577322,1485,1513
1527578522,1487,1515
1527579122,1478,1506
1527579721,1482,1510
1527580922,1448,1477
1527581522,1452,1481
1527582122,1451,1480
1527582721,1452,1481
1527583322,1458,1487
1527584521,1452,1481
1527585121,1451,1480
1527585721,1451,1480
1527588121,1453,1482
1527589321,1439,1468
1527590521,1432,1461
1527591122,1433,1462
1527591722,1433,1462
1527592922,1406,1435
1527594121,1412,1441
1527595321,1396,1424
1527596522,1400,1428
1527597122,1401,1429
1527597721,1404,1432
1527598922,1403,1431
1527600122,1400,1427
1527601322,1406,1432
1527602521,1404,1430
1527603122,1395,1421
1527604322,1396,1422
1527604922,1399,1425
1527606121,1398,1424
1527607322,1396,1422
1527608522,1370,1396
1527609122,1380,1406
1527609722,1397,1423
1527610922,1396,1422
1527611522,1404,1430
1527613323,1389,1415
1527614521,1383,1408
1527615122,1392,1418
1527615722,1406,1433
1527616321,1403,1430
1527616921,1396,1423
1527617521,1397,1424
1527618121,1396,1423
1527619321,1397,1424
1527620522,1395,1422
1527621722,1356,1383
1527622921,1353,1381
1527624121,1355,1383
1527625322,1356,1385
1527625922,1339,1367
1527626522,1335,1362
1527627122,1336,1363
1527627722,1338,1365
1527628322,1363,1390
1527628922,1346,1373
1527630121,1369,1396
1527631322,1374,1401
1527631921,1373,1400
1527632522,1351,1378
1527633121,1360,1387
1527633721,1364,1391
1527634921,1367,1394
1527635521,1372,1399
1527636122,1373,1400
1527637321,1367,1394
1527637922,1368,1395
1527638522,1348,1375
1527639122,1352,1379
1527639723,1356,1383
1527642121,1356,1383
1527642721,1354,1381
1527644523,1317,1343
1527646321,1307,1332
1527646921,1298,1323
1527647521,1296,1321
1527648121,1274,1299
1527649322,1273,1298
1527649922,1276,1301
1527650522,1277,1302
1527651721,1244,1269
1527652921,1258,1283
1527655321,1261,1286
1527655922,1266,1293
1527656521,1245,1272
1527657721,1244,1271
1527658322,1255,1282
1527658922,1260,1287
1527659521,1264,1291
1527660122,1270,1297
1527661323,1271,1298
1527661922,1276,1303
1527662522,1278,1305
1527663121,1271,1298
1527663721,1272,1299
1527664921,1284,1311
1527665522,1286,1313
1527666121,1285,1312
1527667322,1282,1309
1527667921,1290,1318
1527669122,1308,1336
1527669722,1309,1337
1527670321,1305,1333
1527670921,1312,1340
1527672121,1325,1354
1527672721,1330,1359
1527673322,1332,1361
1527674521,1333,1362
1527675122,1336,1365
1527675721,1348,1377
1527676921,1349,1378
1527678122,1341,1370
1527679322,1343,1372
1527680521,1344,1373
1527681122,1345,1374
1527682922,1343,1371
1527684122,1331,1359
1527685322,1332,1360
1527686521,1312,1340
1527687721,1322,1351
1527688922,1321,1350
1527690122,1314,1342
