DateTime,AddedIPs,RemovedIPs
1527556322,5,0
1527556922,8,4
1527558122,2,33
1527559323,3,6
1527559921,6,4
1527560521,3,4
1527561121,4,0
1527561722,1,20
1527562922,1,0
1527564121,15,17
1527565321,4,0
1527566522,1,0
1527567122,0,2
1527568922,0,6
1527570122,3,55
1527571322,5,4
1527572521,0,4
1527573122,1,0
1527573722,3,0
1527574922,0,16
1527576121,10,2
1527577322,5,3
1527578522,2,3
1527579721,1,3
1527580922,1,5
1527581522,2,2
1527582122,1,32
1527583322,2,0
1527584521,0,9
1527585121,0,12
1527585721,1,0
1527586922,0,11
1527588121,0,6
1527589321,0,2
1527590521,0,23
1527591122,0,1
1527591722,1,12
1527592922,1,9
1527594121,8,1
1527595321,0,12
1527595921,0,3
1527596522,1,0
1527597122,1,9
1527597721,1,2
1527598922,0,14
1527600122,0,11
1527601322,3,14
1527602521,1,13
1527603122,1,3
1527604322,1,4
1527604922,1,1
1527606121,0,10
1527607322,9,14
1527608522,0,3
1527609122,5,3
1527609722,11,0
1527610922,1,13
1527611522,7,7
1527613323,0,15
1527614521,5,2
1527615122,3,23
1527615722,8,0
1527616321,1,0
1527616921,0,13
1527617521,0,11
1527618121,4,13
1527619321,0,1
1527620522,2,13
1527621722,1,5
1527622921,1,16
1527624121,2,3
1527625322,4,38
1527626522,1,3
1527627122,1,0
1527627722,2,0
1527628322,14,0
1527628922,1,11
1527630121,23,2
1527631322,0,17
1527631921,2,3
1527633121,8,32
1527633721,3,4
1527634921,1,2
1527635521,4,0
1527636122,0,1
1527637321,2,23
1527638522,1,19
1527639122,1,0
1527639723,0,14
1527640322,0,5
1527640921,0,4
1527642121,1,5
1527642721,0,16
1527644523,0,24
1527645721,0,3
1527646921,2,2
1527647521,0,17
1527648121,0,25
1527649922,0,3
1527650522,0,1
1527651721,0,22
1527652321,0,2
1527652921,8,9
1527654122,0,4
1527655321,2,0
1527655922,1,1
1527656521,2,0
1527657721,0,4
1527658322,6,8
1527658922,7,2
1527659521,7,4
1527660122,0,6
1527661323,2,6
1527661922,2,34
1527663121,0,2
1527664921,11,1
1527665522,2,36
1527667921,4,2
1527669122,13,15
1527670321,0,3
1527670921,3,1
1527672121,5,9
1527672721,5,0
1527673322,0,2
1527674521,1,8
1527675721,5,6
1527676921,0,6
1527678122,2,14
1527679322,0,2
1527680521,1,15
1527681122,1,0
1527681722,0,1
1527682922,3,0
1527684122,2,26
1527686521,0,2
1527687721,3,9
1527688922,0,38
1527690122,0,16
1527691322,0,1
1527692522,10,17
1527693722,4,20
1527694321,1,0
1527694922,1,45
1527696121,21,1
1527697322,5,0
1527697921,0,2
1527698522,9,0
1527699721,1,5
1527702121,0,7
1527703322,0,1
1527704523,2,4
1527705721,2,1
1527706321,0,6
1527707521,3,9
1527708121,1,14
1527709322,0,34
1527710521,0,15
1527711722,1,1
1527712922,0,2
1527714121,20,2
1527715322,2,1
1527715921,1,3
1527716522,5,0
1527717721,7,3
1527718922,1,5
1527719522,0,2
1527720121,7,0
1527721322,4,12
1527722522,2,0
1527723122,3,2
1527725521,0,1
1527726122,3,2
1527726721,0,1
