DateTime,AddedIPs,RemovedIPs
1527588121,78,78
1527589321,80,80
1527590521,80,80
1527591122,80,80
1527591722,80,80
1527592922,65,65
1527594121,70,70
1527595321,79,79
1527595921,34,34
1527596522,80,80
1527597122,80,80
1527597721,80,80
1527598922,80,80
1527600122,80,80
1527601322,80,80
1527602521,73,73
1527603122,80,80
1527603721,80,80
1527604322,80,80
1527604922,69,69
1527606121,65,65
1527607322,80,80
1527608522,10,10
1527609122,67,67
1527609722,79,79
1527610922,80,80
1527611522,80,80
1527613323,80,80
1527614521,75,75
1527615122,80,80
1527615722,80,80
1527616321,80,80
1527616921,59,59
1527617521,80,80
1527618121,80,80
1527619321,75,75
1527620522,80,80
1527621722,36,36
1527622921,79,79
1527623521,77,77
1527624121,79,79
1527625322,80,80
1527625922,80,80
1527626522,80,80
1527627122,60,60
1527627722,80,80
1527628322,80,80
1527628922,74,74
1527630121,80,80
1527631322,80,80
1527631921,80,80
1527632522,80,80
1527633121,76,76
1527633721,70,70
1527634921,68,68
1527635521,56,56
1527636122,80,80
1527637321,79,79
1527637922,80,80
1527638522,80,80
1527639122,80,80
1527639723,80,80
1527640322,80,80
1527640921,80,80
1527642121,80,80
1527642721,80,80
1527643322,80,80
1527644523,72,72
1527645721,79,79
1527646321,72,72
1527646921,80,80
1527647521,79,79
1527648121,80,80
1527649322,75,75
1527649922,61,61
1527650522,30,30
1527651721,78,78
1527652321,80,80
1527652921,80,80
1527654122,65,65
1527655321,67,67
1527655922,70,70
1527656521,59,59
1527657721,73,73
1527658322,80,80
1527658922,80,80
1527659521,75,75
1527660122,60,60
1527661323,80,80
1527661922,80,80
1527662522,74,74
1527663121,80,80
1527663721,80,80
1527664921,78,78
1527665522,73,73
1527666121,12,12
1527667322,76,76
1527667921,80,80
1527668521,78,78
1527669122,79,79
1527669722,78,78
1527670321,7,7
1527670921,80,80
1527672121,75,75
1527672721,80,80
1527673322,80,80
1527674521,80,80
1527675122,79,79
1527675721,80,80
1527676921,75,75
1527678122,80,80
1527679322,79,79
1527680521,76,76
1527681122,80,80
1527681722,80,80
1527682922,78,78
1527684122,43,43
1527685322,80,80
1527686521,78,78
1527687721,75,75
1527688922,80,80
1527690122,77,77
1527691322,79,79
1527692522,70,70
1527693722,76,76
1527694321,76,76
1527694922,57,57
1527696121,79,79
1527696722,80,80
1527697322,80,80
1527697921,80,80
1527698522,79,79
1527699721,72,72
1527700321,67,67
1527700922,80,80
1527702121,80,80
1527703322,67,67
1527704523,78,78
1527705121,80,80
1527705721,78,78
1527706321,80,80
1527706921,80,80
1527707521,63,63
1527708121,79,79
1527709322,73,73
1527710521,73,73
1527711122,80,80
1527711722,80,80
1527712922,80,80
1527714121,80,80
1527714722,78,78
1527715322,79,79
1527715921,80,80
1527716522,80,80
1527717721,78,78
1527718922,79,79
1527719522,73,73
1527720121,80,80
1527720721,80,80
1527721322,80,80
1527721921,80,80
1527722522,80,80
1527723122,79,79
1527723721,80,80
1527724922,80,80
1527725521,80,80
1527726122,80,80
1527726721,80,80
1527727322,79,79
1527728522,75,75
1527729123,80,80
1527729722,80,80
1527730322,80,80
1527730921,80,80
1527731521,80,80
1527732122,80,80
1527733322,80,80
1527733922,71,71
1527734521,32,32
1527735121,80,80
1527735721,79,79
1527736321,80,80
1527736921,80,80
1527737522,80,80
1527738122,78,78
1527738721,69,69
1527739322,80,80
1527739922,78,78
1527740522,77,77
1527741122,76,76
1527741722,80,80
1527742922,80,80
1527744121,76,76
1527744722,80,80
1527745322,80,80
1527746522,80,80
1527747722,79,79
1527748322,80,80
1527748921,78,78
1527749522,79,79
1527750122,68,68
1527750721,80,80
1527751321,80,80
1527751921,69,69
1527752521,80,80
1527753721,80,80
1527754322,80,80
1527754921,76,76
1527756121,30,30
1527756721,80,80
1527757322,80,80
1527757921,80,80
1527758522,80,80
1527759722,80,80
1527760922,79,79
1527762121,47,47
1527763322,80,80
1527763922,80,80
1527764522,80,80
1527765721,79,79
1527766921,80,80
1527768122,80,80
